week_number,pizza_name,pizza_size,quantity,year,month,day,unit_price,pizza_category
25,The Barbecue Chicken Pizza,S,6,2015,6,22,12.75,Chicken
25,The Big Meat Pizza,S,30,2015,6,22,12.0,Classic
25,The Brie Carre Pizza,S,14,2015,6,22,23.649999999999995,Supreme
25,The Calabrese Pizza,L,8,2015,6,22,20.25,Supreme
25,The Calabrese Pizza,M,11,2015,6,22,16.25,Supreme
25,The Calabrese Pizza,S,4,2015,6,22,12.25,Supreme
25,The California Chicken Pizza,L,20,2015,6,22,20.75,Chicken
25,The California Chicken Pizza,M,20,2015,6,22,16.75,Chicken
25,The California Chicken Pizza,S,12,2015,6,22,12.75,Chicken
25,The Chicken Alfredo Pizza,L,3,2015,6,22,20.75,Chicken
25,The Chicken Alfredo Pizza,M,18,2015,6,22,16.75,Chicken
25,The Chicken Alfredo Pizza,S,2,2015,6,22,12.75,Chicken
25,The Chicken Pesto Pizza,L,7,2015,6,22,20.75,Chicken
25,The Chicken Pesto Pizza,M,7,2015,6,22,16.75,Chicken
25,The Chicken Pesto Pizza,S,5,2015,6,22,12.75,Chicken
25,The Classic Deluxe Pizza,L,5,2015,6,22,20.5,Classic
25,The Classic Deluxe Pizza,M,16,2015,6,22,16.0,Classic
25,The Classic Deluxe Pizza,S,17,2015,6,22,12.0,Classic
25,The Five Cheese Pizza,L,32,2015,6,22,18.5,Veggie
25,The Four Cheese Pizza,L,20,2015,6,22,17.949999999999996,Veggie
25,The Four Cheese Pizza,M,7,2015,6,22,14.75,Veggie
25,The Greek Pizza,L,7,2015,6,22,20.5,Classic
25,The Greek Pizza,M,7,2015,6,22,16.0,Classic
25,The Greek Pizza,S,3,2015,6,22,12.0,Classic
25,The Greek Pizza,XL,12,2015,6,22,25.5,Classic
25,The Greek Pizza,XXL,2,2015,6,22,35.95000000000001,Classic
25,The Green Garden Pizza,L,4,2015,6,22,20.25,Veggie
25,The Green Garden Pizza,M,9,2015,6,22,16.0,Veggie
25,The Green Garden Pizza,S,9,2015,6,22,12.0,Veggie
25,The Hawaiian Pizza,L,16,2015,6,22,16.5,Classic
25,The Hawaiian Pizza,M,10,2015,6,22,13.25,Classic
25,The Hawaiian Pizza,S,18,2015,6,22,10.5,Classic
25,The Italian Capocollo Pizza,L,12,2015,6,22,20.5,Classic
25,The Italian Capocollo Pizza,M,6,2015,6,22,16.0,Classic
25,The Italian Capocollo Pizza,S,5,2015,6,22,12.0,Classic
25,The Italian Supreme Pizza,L,11,2015,6,22,20.75,Supreme
25,The Italian Supreme Pizza,M,22,2015,6,22,16.5,Supreme
25,The Italian Supreme Pizza,S,1,2015,6,22,12.5,Supreme
25,The Italian Vegetables Pizza,L,2,2015,6,22,21.0,Veggie
25,The Italian Vegetables Pizza,M,7,2015,6,22,16.75,Veggie
25,The Italian Vegetables Pizza,S,4,2015,6,22,12.75,Veggie
25,The Mediterranean Pizza,L,9,2015,6,22,20.25,Veggie
25,The Mediterranean Pizza,M,7,2015,6,22,16.0,Veggie
25,The Mediterranean Pizza,S,6,2015,6,22,12.0,Veggie
25,The Mexicana Pizza,L,16,2015,6,22,20.25,Veggie
25,The Mexicana Pizza,M,6,2015,6,22,16.0,Veggie
25,The Mexicana Pizza,S,2,2015,6,22,12.0,Veggie
25,The Napolitana Pizza,L,8,2015,6,22,20.5,Classic
25,The Napolitana Pizza,M,13,2015,6,22,16.0,Classic
25,The Napolitana Pizza,S,17,2015,6,22,12.0,Classic
25,The Pepper Salami Pizza,L,13,2015,6,22,20.75,Supreme
25,The Pepper Salami Pizza,M,11,2015,6,22,16.5,Supreme
25,The Pepper Salami Pizza,S,4,2015,6,22,12.5,Supreme
25,The Pepperoni Pizza,L,10,2015,6,22,15.25,Classic
25,The Pepperoni Pizza,M,14,2015,6,22,12.5,Classic
25,The Pepperoni Pizza,S,6,2015,6,22,9.75,Classic
25,"The Pepperoni, Mushroom, and Peppers Pizza",L,8,2015,6,22,17.5,Classic
25,"The Pepperoni, Mushroom, and Peppers Pizza",M,4,2015,6,22,14.5,Classic
25,"The Pepperoni, Mushroom, and Peppers Pizza",S,9,2015,6,22,11.0,Classic
25,The Prosciutto and Arugula Pizza,L,2,2015,6,22,20.75,Supreme
25,The Prosciutto and Arugula Pizza,M,10,2015,6,22,16.5,Supreme
25,The Prosciutto and Arugula Pizza,S,7,2015,6,22,12.5,Supreme
25,The Sicilian Pizza,L,14,2015,6,22,20.25,Supreme
25,The Sicilian Pizza,M,18,2015,6,22,16.25,Supreme
25,The Sicilian Pizza,S,14,2015,6,22,12.25,Supreme
25,The Soppressata Pizza,L,11,2015,6,22,20.75,Supreme
25,The Soppressata Pizza,M,5,2015,6,22,16.5,Supreme
25,The Soppressata Pizza,S,3,2015,6,22,12.5,Supreme
25,The Southwest Chicken Pizza,L,16,2015,6,22,20.75,Chicken
25,The Southwest Chicken Pizza,M,8,2015,6,22,16.75,Chicken
25,The Southwest Chicken Pizza,S,10,2015,6,22,12.75,Chicken
25,The Spicy Italian Pizza,L,23,2015,6,22,20.75,Supreme
25,The Spicy Italian Pizza,M,9,2015,6,22,16.5,Supreme
25,The Spicy Italian Pizza,S,6,2015,6,22,12.5,Supreme
25,The Spinach Pesto Pizza,L,8,2015,6,22,20.75,Veggie
25,The Spinach Pesto Pizza,M,2,2015,6,22,16.5,Veggie
25,The Spinach Pesto Pizza,S,9,2015,6,22,12.5,Veggie
25,The Spinach Supreme Pizza,L,9,2015,6,22,20.75,Supreme
25,The Spinach Supreme Pizza,M,3,2015,6,22,16.5,Supreme
25,The Spinach Supreme Pizza,S,8,2015,6,22,12.5,Supreme
25,The Spinach and Feta Pizza,L,7,2015,6,22,20.25,Veggie
25,The Spinach and Feta Pizza,M,14,2015,6,22,16.0,Veggie
25,The Spinach and Feta Pizza,S,10,2015,6,22,12.0,Veggie
25,The Thai Chicken Pizza,L,27,2015,6,22,20.75,Chicken
25,The Thai Chicken Pizza,M,11,2015,6,22,16.75,Chicken
25,The Thai Chicken Pizza,S,9,2015,6,22,12.75,Chicken
25,The Vegetables + Vegetables Pizza,L,8,2015,6,22,20.25,Veggie
25,The Vegetables + Vegetables Pizza,M,10,2015,6,22,16.0,Veggie
25,The Vegetables + Vegetables Pizza,S,7,2015,6,22,12.0,Veggie
26,The Barbecue Chicken Pizza,L,21,2015,6,29,20.75,Chicken
26,The Barbecue Chicken Pizza,M,19,2015,6,29,16.75,Chicken
26,The Barbecue Chicken Pizza,S,12,2015,6,29,12.75,Chicken
26,The Big Meat Pizza,S,28,2015,6,29,12.0,Classic
26,The Brie Carre Pizza,S,7,2015,6,29,23.649999999999995,Supreme
26,The Calabrese Pizza,L,7,2015,6,29,20.25,Supreme
26,The Calabrese Pizza,M,9,2015,6,29,16.25,Supreme
26,The Calabrese Pizza,S,4,2015,6,29,12.25,Supreme
26,The California Chicken Pizza,L,20,2015,6,29,20.75,Chicken
26,The California Chicken Pizza,M,23,2015,6,29,16.75,Chicken
26,The California Chicken Pizza,S,11,2015,6,29,12.75,Chicken
26,The Chicken Alfredo Pizza,L,2,2015,6,29,20.75,Chicken
26,The Chicken Alfredo Pizza,M,13,2015,6,29,16.75,Chicken
26,The Chicken Alfredo Pizza,S,2,2015,6,29,12.75,Chicken
26,The Chicken Pesto Pizza,L,9,2015,6,29,20.75,Chicken
26,The Chicken Pesto Pizza,M,8,2015,6,29,16.75,Chicken
26,The Chicken Pesto Pizza,S,7,2015,6,29,12.75,Chicken
26,The Classic Deluxe Pizza,L,6,2015,6,29,20.5,Classic
26,The Classic Deluxe Pizza,M,28,2015,6,29,16.0,Classic
26,The Classic Deluxe Pizza,S,15,2015,6,29,12.0,Classic
26,The Five Cheese Pizza,L,25,2015,6,29,18.5,Veggie
26,The Four Cheese Pizza,L,20,2015,6,29,17.949999999999996,Veggie
26,The Four Cheese Pizza,M,11,2015,6,29,14.75,Veggie
26,The Greek Pizza,L,7,2015,6,29,20.5,Classic
26,The Greek Pizza,M,4,2015,6,29,16.0,Classic
26,The Greek Pizza,S,6,2015,6,29,12.0,Classic
26,The Greek Pizza,XL,12,2015,6,29,25.5,Classic
26,The Green Garden Pizza,L,3,2015,6,29,20.25,Veggie
26,The Green Garden Pizza,M,4,2015,6,29,16.0,Veggie
26,The Green Garden Pizza,S,7,2015,6,29,12.0,Veggie
26,The Hawaiian Pizza,L,17,2015,6,29,16.5,Classic
26,The Hawaiian Pizza,M,15,2015,6,29,13.25,Classic
26,The Hawaiian Pizza,S,12,2015,6,29,10.5,Classic
26,The Italian Capocollo Pizza,L,17,2015,6,29,20.5,Classic
26,The Italian Capocollo Pizza,M,7,2015,6,29,16.0,Classic
26,The Italian Capocollo Pizza,S,7,2015,6,29,12.0,Classic
26,The Italian Supreme Pizza,L,12,2015,6,29,20.75,Supreme
26,The Italian Supreme Pizza,M,27,2015,6,29,16.5,Supreme
26,The Italian Supreme Pizza,S,6,2015,6,29,12.5,Supreme
26,The Italian Vegetables Pizza,L,2,2015,6,29,21.0,Veggie
26,The Italian Vegetables Pizza,M,11,2015,6,29,16.75,Veggie
26,The Italian Vegetables Pizza,S,5,2015,6,29,12.75,Veggie
26,The Mediterranean Pizza,L,4,2015,6,29,20.25,Veggie
26,The Mediterranean Pizza,M,4,2015,6,29,16.0,Veggie
26,The Mediterranean Pizza,S,7,2015,6,29,12.0,Veggie
26,The Mexicana Pizza,L,15,2015,6,29,20.25,Veggie
26,The Mexicana Pizza,M,7,2015,6,29,16.0,Veggie
26,The Mexicana Pizza,S,3,2015,6,29,12.0,Veggie
26,The Napolitana Pizza,L,11,2015,6,29,20.5,Classic
26,The Napolitana Pizza,M,8,2015,6,29,16.0,Classic
26,The Napolitana Pizza,S,14,2015,6,29,12.0,Classic
26,The Pepper Salami Pizza,L,14,2015,6,29,20.75,Supreme
26,The Pepper Salami Pizza,M,11,2015,6,29,16.5,Supreme
26,The Pepper Salami Pizza,S,4,2015,6,29,12.5,Supreme
26,The Pepperoni Pizza,L,19,2015,6,29,15.25,Classic
26,The Pepperoni Pizza,M,13,2015,6,29,12.5,Classic
26,The Pepperoni Pizza,S,13,2015,6,29,9.75,Classic
26,"The Pepperoni, Mushroom, and Peppers Pizza",L,9,2015,6,29,17.5,Classic
26,"The Pepperoni, Mushroom, and Peppers Pizza",M,9,2015,6,29,14.5,Classic
26,"The Pepperoni, Mushroom, and Peppers Pizza",S,15,2015,6,29,11.0,Classic
26,The Prosciutto and Arugula Pizza,L,9,2015,6,29,20.75,Supreme
26,The Prosciutto and Arugula Pizza,M,9,2015,6,29,16.5,Supreme
26,The Prosciutto and Arugula Pizza,S,7,2015,6,29,12.5,Supreme
26,The Sicilian Pizza,L,6,2015,6,29,20.25,Supreme
26,The Sicilian Pizza,M,14,2015,6,29,16.25,Supreme
26,The Sicilian Pizza,S,15,2015,6,29,12.25,Supreme
26,The Soppressata Pizza,L,12,2015,6,29,20.75,Supreme
26,The Soppressata Pizza,M,3,2015,6,29,16.5,Supreme
26,The Soppressata Pizza,S,2,2015,6,29,12.5,Supreme
26,The Southwest Chicken Pizza,L,22,2015,6,29,20.75,Chicken
26,The Southwest Chicken Pizza,M,8,2015,6,29,16.75,Chicken
26,The Southwest Chicken Pizza,S,6,2015,6,29,12.75,Chicken
26,The Spicy Italian Pizza,L,23,2015,6,29,20.75,Supreme
26,The Spicy Italian Pizza,M,9,2015,6,29,16.5,Supreme
26,The Spicy Italian Pizza,S,11,2015,6,29,12.5,Supreme
26,The Spinach Pesto Pizza,L,5,2015,6,29,20.75,Veggie
26,The Spinach Pesto Pizza,M,8,2015,6,29,16.5,Veggie
26,The Spinach Pesto Pizza,S,13,2015,6,29,12.5,Veggie
26,The Spinach Supreme Pizza,L,3,2015,6,29,20.75,Supreme
26,The Spinach Supreme Pizza,M,7,2015,6,29,16.5,Supreme
26,The Spinach Supreme Pizza,S,9,2015,6,29,12.5,Supreme
26,The Spinach and Feta Pizza,L,8,2015,6,29,20.25,Veggie
26,The Spinach and Feta Pizza,M,8,2015,6,29,16.0,Veggie
26,The Spinach and Feta Pizza,S,11,2015,6,29,12.0,Veggie
26,The Thai Chicken Pizza,L,41,2015,6,29,20.75,Chicken
26,The Thai Chicken Pizza,M,8,2015,6,29,16.75,Chicken
26,The Thai Chicken Pizza,S,4,2015,6,29,12.75,Chicken
26,The Vegetables + Vegetables Pizza,L,8,2015,6,29,20.25,Veggie
26,The Vegetables + Vegetables Pizza,M,12,2015,6,29,16.0,Veggie
26,The Vegetables + Vegetables Pizza,S,11,2015,6,29,12.0,Veggie
27,The Barbecue Chicken Pizza,L,25,2015,7,6,20.75,Chicken
27,The Barbecue Chicken Pizza,M,15,2015,7,6,16.75,Chicken
27,The Barbecue Chicken Pizza,S,12,2015,7,6,12.75,Chicken
27,The Big Meat Pizza,S,49,2015,7,6,12.0,Classic
27,The Brie Carre Pizza,S,10,2015,7,6,23.649999999999995,Supreme
27,The Calabrese Pizza,L,8,2015,7,6,20.25,Supreme
27,The Calabrese Pizza,M,13,2015,7,6,16.25,Supreme
27,The Calabrese Pizza,S,1,2015,7,6,12.25,Supreme
27,The California Chicken Pizza,L,19,2015,7,6,20.75,Chicken
27,The California Chicken Pizza,M,15,2015,7,6,16.75,Chicken
27,The California Chicken Pizza,S,14,2015,7,6,12.75,Chicken
27,The Chicken Alfredo Pizza,L,3,2015,7,6,20.75,Chicken
27,The Chicken Alfredo Pizza,M,11,2015,7,6,16.75,Chicken
27,The Chicken Alfredo Pizza,S,2,2015,7,6,12.75,Chicken
27,The Chicken Pesto Pizza,L,6,2015,7,6,20.75,Chicken
27,The Chicken Pesto Pizza,M,6,2015,7,6,16.75,Chicken
27,The Chicken Pesto Pizza,S,4,2015,7,6,12.75,Chicken
27,The Classic Deluxe Pizza,L,12,2015,7,6,20.5,Classic
27,The Classic Deluxe Pizza,M,32,2015,7,6,16.0,Classic
27,The Classic Deluxe Pizza,S,23,2015,7,6,12.0,Classic
27,The Five Cheese Pizza,L,27,2015,7,6,18.5,Veggie
27,The Four Cheese Pizza,L,30,2015,7,6,17.949999999999996,Veggie
27,The Four Cheese Pizza,M,5,2015,7,6,14.75,Veggie
27,The Greek Pizza,L,8,2015,7,6,20.5,Classic
27,The Greek Pizza,M,7,2015,7,6,16.0,Classic
27,The Greek Pizza,S,9,2015,7,6,12.0,Classic
27,The Greek Pizza,XL,8,2015,7,6,25.5,Classic
27,The Green Garden Pizza,L,3,2015,7,6,20.25,Veggie
27,The Green Garden Pizza,M,10,2015,7,6,16.0,Veggie
27,The Green Garden Pizza,S,14,2015,7,6,12.0,Veggie
27,The Hawaiian Pizza,L,22,2015,7,6,16.5,Classic
27,The Hawaiian Pizza,M,10,2015,7,6,13.25,Classic
27,The Hawaiian Pizza,S,17,2015,7,6,10.5,Classic
27,The Italian Capocollo Pizza,L,22,2015,7,6,20.5,Classic
27,The Italian Capocollo Pizza,M,2,2015,7,6,16.0,Classic
27,The Italian Capocollo Pizza,S,5,2015,7,6,12.0,Classic
27,The Italian Supreme Pizza,L,16,2015,7,6,20.75,Supreme
27,The Italian Supreme Pizza,M,24,2015,7,6,16.5,Supreme
27,The Italian Supreme Pizza,S,4,2015,7,6,12.5,Supreme
27,The Italian Vegetables Pizza,L,5,2015,7,6,21.0,Veggie
27,The Italian Vegetables Pizza,M,17,2015,7,6,16.75,Veggie
27,The Italian Vegetables Pizza,S,5,2015,7,6,12.75,Veggie
27,The Mediterranean Pizza,L,13,2015,7,6,20.25,Veggie
27,The Mediterranean Pizza,M,8,2015,7,6,16.0,Veggie
27,The Mediterranean Pizza,S,5,2015,7,6,12.0,Veggie
27,The Mexicana Pizza,L,17,2015,7,6,20.25,Veggie
27,The Mexicana Pizza,M,13,2015,7,6,16.0,Veggie
27,The Mexicana Pizza,S,2,2015,7,6,12.0,Veggie
27,The Napolitana Pizza,L,11,2015,7,6,20.5,Classic
27,The Napolitana Pizza,M,9,2015,7,6,16.0,Classic
27,The Napolitana Pizza,S,9,2015,7,6,12.0,Classic
27,The Pepper Salami Pizza,L,9,2015,7,6,20.75,Supreme
27,The Pepper Salami Pizza,M,10,2015,7,6,16.5,Supreme
27,The Pepper Salami Pizza,S,4,2015,7,6,12.5,Supreme
27,The Pepperoni Pizza,L,19,2015,7,6,15.25,Classic
27,The Pepperoni Pizza,M,18,2015,7,6,12.5,Classic
27,The Pepperoni Pizza,S,18,2015,7,6,9.75,Classic
27,"The Pepperoni, Mushroom, and Peppers Pizza",L,7,2015,7,6,17.5,Classic
27,"The Pepperoni, Mushroom, and Peppers Pizza",M,14,2015,7,6,14.5,Classic
27,"The Pepperoni, Mushroom, and Peppers Pizza",S,16,2015,7,6,11.0,Classic
27,The Prosciutto and Arugula Pizza,L,8,2015,7,6,20.75,Supreme
27,The Prosciutto and Arugula Pizza,M,16,2015,7,6,16.5,Supreme
27,The Prosciutto and Arugula Pizza,S,5,2015,7,6,12.5,Supreme
27,The Sicilian Pizza,L,12,2015,7,6,20.25,Supreme
27,The Sicilian Pizza,M,11,2015,7,6,16.25,Supreme
27,The Sicilian Pizza,S,12,2015,7,6,12.25,Supreme
27,The Soppressata Pizza,L,9,2015,7,6,20.75,Supreme
27,The Soppressata Pizza,M,8,2015,7,6,16.5,Supreme
27,The Soppressata Pizza,S,10,2015,7,6,12.5,Supreme
27,The Southwest Chicken Pizza,L,20,2015,7,6,20.75,Chicken
27,The Southwest Chicken Pizza,M,11,2015,7,6,16.75,Chicken
27,The Southwest Chicken Pizza,S,3,2015,7,6,12.75,Chicken
27,The Spicy Italian Pizza,L,24,2015,7,6,20.75,Supreme
27,The Spicy Italian Pizza,M,10,2015,7,6,16.5,Supreme
27,The Spicy Italian Pizza,S,8,2015,7,6,12.5,Supreme
27,The Spinach Pesto Pizza,L,5,2015,7,6,20.75,Veggie
27,The Spinach Pesto Pizza,M,8,2015,7,6,16.5,Veggie
27,The Spinach Pesto Pizza,S,12,2015,7,6,12.5,Veggie
27,The Spinach Supreme Pizza,L,4,2015,7,6,20.75,Supreme
27,The Spinach Supreme Pizza,M,3,2015,7,6,16.5,Supreme
27,The Spinach Supreme Pizza,S,11,2015,7,6,12.5,Supreme
27,The Spinach and Feta Pizza,L,6,2015,7,6,20.25,Veggie
27,The Spinach and Feta Pizza,M,12,2015,7,6,16.0,Veggie
27,The Spinach and Feta Pizza,S,8,2015,7,6,12.0,Veggie
27,The Thai Chicken Pizza,L,28,2015,7,6,20.75,Chicken
27,The Thai Chicken Pizza,M,14,2015,7,6,16.75,Chicken
27,The Thai Chicken Pizza,S,9,2015,7,6,12.75,Chicken
27,The Vegetables + Vegetables Pizza,L,8,2015,7,6,20.25,Veggie
27,The Vegetables + Vegetables Pizza,M,11,2015,7,6,16.0,Veggie
27,The Vegetables + Vegetables Pizza,S,8,2015,7,6,12.0,Veggie
28,The Barbecue Chicken Pizza,L,18,2015,7,13,20.75,Chicken
28,The Barbecue Chicken Pizza,M,21,2015,7,13,16.75,Chicken
28,The Barbecue Chicken Pizza,S,9,2015,7,13,12.75,Chicken
28,The Big Meat Pizza,S,32,2015,7,13,12.0,Classic
28,The Brie Carre Pizza,S,11,2015,7,13,23.649999999999995,Supreme
28,The Calabrese Pizza,L,7,2015,7,13,20.25,Supreme
28,The Calabrese Pizza,M,12,2015,7,13,16.25,Supreme
28,The Calabrese Pizza,S,1,2015,7,13,12.25,Supreme
28,The California Chicken Pizza,L,14,2015,7,13,20.75,Chicken
28,The California Chicken Pizza,M,12,2015,7,13,16.75,Chicken
28,The California Chicken Pizza,S,9,2015,7,13,12.75,Chicken
28,The Chicken Alfredo Pizza,L,3,2015,7,13,20.75,Chicken
28,The Chicken Alfredo Pizza,M,8,2015,7,13,16.75,Chicken
28,The Chicken Alfredo Pizza,S,6,2015,7,13,12.75,Chicken
28,The Chicken Pesto Pizza,L,7,2015,7,13,20.75,Chicken
28,The Chicken Pesto Pizza,M,9,2015,7,13,16.75,Chicken
28,The Chicken Pesto Pizza,S,7,2015,7,13,12.75,Chicken
28,The Classic Deluxe Pizza,L,14,2015,7,13,20.5,Classic
28,The Classic Deluxe Pizza,M,22,2015,7,13,16.0,Classic
28,The Classic Deluxe Pizza,S,14,2015,7,13,12.0,Classic
28,The Five Cheese Pizza,L,34,2015,7,13,18.5,Veggie
28,The Four Cheese Pizza,L,19,2015,7,13,17.949999999999996,Veggie
28,The Four Cheese Pizza,M,13,2015,7,13,14.75,Veggie
28,The Greek Pizza,L,3,2015,7,13,20.5,Classic
28,The Greek Pizza,M,6,2015,7,13,16.0,Classic
28,The Greek Pizza,S,5,2015,7,13,12.0,Classic
28,The Greek Pizza,XL,8,2015,7,13,25.5,Classic
28,The Green Garden Pizza,L,2,2015,7,13,20.25,Veggie
28,The Green Garden Pizza,M,7,2015,7,13,16.0,Veggie
28,The Green Garden Pizza,S,17,2015,7,13,12.0,Veggie
28,The Hawaiian Pizza,L,11,2015,7,13,16.5,Classic
28,The Hawaiian Pizza,M,13,2015,7,13,13.25,Classic
28,The Hawaiian Pizza,S,10,2015,7,13,10.5,Classic
28,The Italian Capocollo Pizza,L,16,2015,7,13,20.5,Classic
28,The Italian Capocollo Pizza,M,9,2015,7,13,16.0,Classic
28,The Italian Capocollo Pizza,S,6,2015,7,13,12.0,Classic
28,The Italian Supreme Pizza,L,9,2015,7,13,20.75,Supreme
28,The Italian Supreme Pizza,M,21,2015,7,13,16.5,Supreme
28,The Italian Supreme Pizza,S,3,2015,7,13,12.5,Supreme
28,The Italian Vegetables Pizza,L,3,2015,7,13,21.0,Veggie
28,The Italian Vegetables Pizza,M,3,2015,7,13,16.75,Veggie
28,The Italian Vegetables Pizza,S,3,2015,7,13,12.75,Veggie
28,The Mediterranean Pizza,L,8,2015,7,13,20.25,Veggie
28,The Mediterranean Pizza,M,2,2015,7,13,16.0,Veggie
28,The Mediterranean Pizza,S,5,2015,7,13,12.0,Veggie
28,The Mexicana Pizza,L,18,2015,7,13,20.25,Veggie
28,The Mexicana Pizza,M,13,2015,7,13,16.0,Veggie
28,The Mexicana Pizza,S,2,2015,7,13,12.0,Veggie
28,The Napolitana Pizza,L,9,2015,7,13,20.5,Classic
28,The Napolitana Pizza,M,7,2015,7,13,16.0,Classic
28,The Napolitana Pizza,S,6,2015,7,13,12.0,Classic
28,The Pepper Salami Pizza,L,22,2015,7,13,20.75,Supreme
28,The Pepper Salami Pizza,M,6,2015,7,13,16.5,Supreme
28,The Pepper Salami Pizza,S,5,2015,7,13,12.5,Supreme
28,The Pepperoni Pizza,L,9,2015,7,13,15.25,Classic
28,The Pepperoni Pizza,M,18,2015,7,13,12.5,Classic
28,The Pepperoni Pizza,S,20,2015,7,13,9.75,Classic
28,"The Pepperoni, Mushroom, and Peppers Pizza",L,7,2015,7,13,17.5,Classic
28,"The Pepperoni, Mushroom, and Peppers Pizza",M,6,2015,7,13,14.5,Classic
28,"The Pepperoni, Mushroom, and Peppers Pizza",S,9,2015,7,13,11.0,Classic
28,The Prosciutto and Arugula Pizza,L,10,2015,7,13,20.75,Supreme
28,The Prosciutto and Arugula Pizza,M,17,2015,7,13,16.5,Supreme
28,The Prosciutto and Arugula Pizza,S,9,2015,7,13,12.5,Supreme
28,The Sicilian Pizza,L,11,2015,7,13,20.25,Supreme
28,The Sicilian Pizza,M,8,2015,7,13,16.25,Supreme
28,The Sicilian Pizza,S,7,2015,7,13,12.25,Supreme
28,The Soppressata Pizza,L,15,2015,7,13,20.75,Supreme
28,The Soppressata Pizza,M,6,2015,7,13,16.5,Supreme
28,The Soppressata Pizza,S,2,2015,7,13,12.5,Supreme
28,The Southwest Chicken Pizza,L,21,2015,7,13,20.75,Chicken
28,The Southwest Chicken Pizza,M,15,2015,7,13,16.75,Chicken
28,The Southwest Chicken Pizza,S,8,2015,7,13,12.75,Chicken
28,The Spicy Italian Pizza,L,21,2015,7,13,20.75,Supreme
28,The Spicy Italian Pizza,M,10,2015,7,13,16.5,Supreme
28,The Spicy Italian Pizza,S,12,2015,7,13,12.5,Supreme
28,The Spinach Pesto Pizza,L,7,2015,7,13,20.75,Veggie
28,The Spinach Pesto Pizza,M,3,2015,7,13,16.5,Veggie
28,The Spinach Pesto Pizza,S,6,2015,7,13,12.5,Veggie
28,The Spinach Supreme Pizza,L,5,2015,7,13,20.75,Supreme
28,The Spinach Supreme Pizza,M,9,2015,7,13,16.5,Supreme
28,The Spinach Supreme Pizza,S,2,2015,7,13,12.5,Supreme
28,The Spinach and Feta Pizza,L,15,2015,7,13,20.25,Veggie
28,The Spinach and Feta Pizza,M,7,2015,7,13,16.0,Veggie
28,The Spinach and Feta Pizza,S,10,2015,7,13,12.0,Veggie
28,The Thai Chicken Pizza,L,31,2015,7,13,20.75,Chicken
28,The Thai Chicken Pizza,M,15,2015,7,13,16.75,Chicken
28,The Thai Chicken Pizza,S,8,2015,7,13,12.75,Chicken
28,The Vegetables + Vegetables Pizza,L,14,2015,7,13,20.25,Veggie
28,The Vegetables + Vegetables Pizza,M,9,2015,7,13,16.0,Veggie
28,The Vegetables + Vegetables Pizza,S,8,2015,7,13,12.0,Veggie
29,The Barbecue Chicken Pizza,L,17,2015,7,20,20.75,Chicken
29,The Barbecue Chicken Pizza,M,23,2015,7,20,16.75,Chicken
29,The Barbecue Chicken Pizza,S,14,2015,7,20,12.75,Chicken
29,The Big Meat Pizza,S,34,2015,7,20,12.0,Classic
29,The Brie Carre Pizza,S,14,2015,7,20,23.649999999999995,Supreme
29,The Calabrese Pizza,L,5,2015,7,20,20.25,Supreme
29,The Calabrese Pizza,M,10,2015,7,20,16.25,Supreme
29,The Calabrese Pizza,S,1,2015,7,20,12.25,Supreme
29,The California Chicken Pizza,L,22,2015,7,20,20.75,Chicken
29,The California Chicken Pizza,M,17,2015,7,20,16.75,Chicken
29,The California Chicken Pizza,S,13,2015,7,20,12.75,Chicken
29,The Chicken Alfredo Pizza,L,2,2015,7,20,20.75,Chicken
29,The Chicken Alfredo Pizza,M,14,2015,7,20,16.75,Chicken
29,The Chicken Alfredo Pizza,S,1,2015,7,20,12.75,Chicken
29,The Chicken Pesto Pizza,L,6,2015,7,20,20.75,Chicken
29,The Chicken Pesto Pizza,M,5,2015,7,20,16.75,Chicken
29,The Chicken Pesto Pizza,S,6,2015,7,20,12.75,Chicken
29,The Classic Deluxe Pizza,L,4,2015,7,20,20.5,Classic
29,The Classic Deluxe Pizza,M,24,2015,7,20,16.0,Classic
29,The Classic Deluxe Pizza,S,13,2015,7,20,12.0,Classic
29,The Five Cheese Pizza,L,30,2015,7,20,18.5,Veggie
29,The Four Cheese Pizza,L,37,2015,7,20,17.949999999999996,Veggie
29,The Four Cheese Pizza,M,12,2015,7,20,14.75,Veggie
29,The Greek Pizza,L,8,2015,7,20,20.5,Classic
29,The Greek Pizza,M,1,2015,7,20,16.0,Classic
29,The Greek Pizza,S,5,2015,7,20,12.0,Classic
29,The Greek Pizza,XL,14,2015,7,20,25.5,Classic
29,The Green Garden Pizza,L,3,2015,7,20,20.25,Veggie
29,The Green Garden Pizza,M,8,2015,7,20,16.0,Veggie
29,The Green Garden Pizza,S,9,2015,7,20,12.0,Veggie
29,The Hawaiian Pizza,L,15,2015,7,20,16.5,Classic
29,The Hawaiian Pizza,M,4,2015,7,20,13.25,Classic
29,The Hawaiian Pizza,S,18,2015,7,20,10.5,Classic
29,The Italian Capocollo Pizza,L,14,2015,7,20,20.5,Classic
29,The Italian Capocollo Pizza,M,11,2015,7,20,16.0,Classic
29,The Italian Capocollo Pizza,S,8,2015,7,20,12.0,Classic
29,The Italian Supreme Pizza,L,10,2015,7,20,20.75,Supreme
29,The Italian Supreme Pizza,M,17,2015,7,20,16.5,Supreme
29,The Italian Supreme Pizza,S,4,2015,7,20,12.5,Supreme
